skill_id,name,skill_type,category,subcategory,description,aliases,related_skills,prerequisites
BGSB32A74AD344ECA24,Skill 7020,COMMON,Technology,Critical Thinking,,[],[],[]
BGS5357350C0F48B195,Skill 7021,CERTIFICATION,Customer Service,Decision Making,,[],[],[]
BGS9C8CA561FFE7FE95,Skill 7022,COMMON,Problem Solving,Decision Making,,[],[],[]
BGS0DA72129AEC1EB02,Skill 7023,CERTIFICATION,Finance,Decision Making,,[],[],[]
BGS280494A34A5150AB,Skill 7024,CERTIFICATION,Data Analysis,Data Engineering,,[],[],[]
BGS4A8A6BD4B39EFC1F,Skill 7025,CERTIFICATION,Finance,Business Intelligence,,[],[],[]
BGS1AA6CE1BA7CD882A,Skill 7026,SPECIALIZED,Risk Management,Change Management,,[],[],[]
BGSC0C271548E93D476,Skill 7027,CERTIFICATION,Compliance,Account Management,,[],[],[]
BGSEF14E6FF490038BC,Skill 7028,SPECIALIZED,Problem Solving,Decision Making,,[],[],[]
BGSD3204A87B9A5B825,Skill 7029,CERTIFICATION,Technology,Innovation,,[],[],[]
BGS4EB2AA9D4FB8D4B7,Skill 7030,COMMON,Communication,Regulatory Compliance,,[],[],[]
BGS47A62DF853965255,Skill 7031,COMMON,Finance,Compliance Risk,,[],[],[]
BGSE153A32013FC5382,Skill 7032,CERTIFICATION,Leadership,Critical Thinking,,[],[],[]
BGS0AE1D2407E09EC89,Skill 7033,SPECIALIZED,Compliance,Change Management,,[],[],[]
BGS25EB6B30CB6D83E0,Skill 7034,COMMON,Project Management,Written Communication,,[],[],[]
BGS4F3010730A956C26,Skill 7035,COMMON,Leadership,Regulatory Compliance,,[],[],[]
BGSBE15913555AEC1F1,Skill 7036,COMMON,Technology,Audit,,[],[],[]
BGS3CA80B73F5A78421,Skill 7037,SPECIALIZED,Compliance,Software Development,,[],[],[]
BGSB2B3E17280D602C9,Skill 7038,COMMON,Compliance,Resource Planning,,[],[],[]
BGS85BB78C56E179487,Skill 7039,SPECIALIZED,Data Analysis,Written Communication,,[],[],[]
BGS6AEEA3E998BBD6A7,Skill 7040,COMMON,Compliance,Compliance Risk,,[],[],[]
BGS8ADB19E21BE3E9B0,Skill 7041,COMMON,Data Analysis,Written Communication,,[],[],[]
BGSB7E596DC64A13C28,Skill 7042,COMMON,Leadership,Financial Analysis,,[],[],[]
BGS543EA752AB4D2DC8,Skill 7043,CERTIFICATION,Data Analysis,Business Intelligence,,[],[],[]
BGSE40F71A79241E657,Skill 7044,SPECIALIZED,Communication,Presentation,,[],[],[]
BGS0AFF554CEA387875,Skill 7045,CERTIFICATION,Compliance,Strategic Planning,,[],[],[]
BGSE3842D1886A412B5,Skill 7046,COMMON,Project Management,Client Support,,[],[],[]
BGSF4509508043B27E6,Skill 7047,SPECIALIZED,Finance,Written Communication,,[],[],[]
BGSAB6ACA6036079974,Skill 7048,CERTIFICATION,Leadership,Service Delivery,,[],[],[]
BGSF37DA94E8263A071,Skill 7049,SPECIALIZED,Technology,Audit,,[],[],[]
BGS5C4E938A22C36783,Skill 7050,CERTIFICATION,Leadership,Risk Assessment,,[],[],[]
BGS46B67391A38F097E,Skill 7051,SPECIALIZED,Risk Management,Strategic Planning,,[],[],[]
BGS0EE45FF25D6FDCFC,Skill 7052,COMMON,Problem Solving,Operational Risk,,[],[],[]
BGS79694D425256E3BA,Skill 7053,COMMON,Leadership,Audit,,[],[],[]
BGS02C5B21250744823,Skill 7054,COMMON,Compliance,Critical Thinking,,[],[],[]
BGS87BA957B4F7B1FAE,Skill 7055,SPECIALIZED,Compliance,Audit,,[],[],[]
BGS09B27A7BF9735F82,Skill 7056,COMMON,Problem Solving,Policy Management,,[],[],[]
BGS98FCEB0A5A2AD7D4,Skill 7057,COMMON,Technology,Audit,,[],[],[]
BGS213AFCCA4CC693D8,Skill 7058,SPECIALIZED,Communication,Critical Thinking,,[],[],[]
BGS60A1BA24C11B9841,Skill 7059,SPECIALIZED,Communication,Operational Risk,,[],[],[]
BGS73172464F513D7EC,Skill 7060,COMMON,Customer Service,Change Management,,[],[],[]
BGS557CB5984AEA8B65,Skill 7061,COMMON,Technology,Policy Management,,[],[],[]
BGSD389097EA8C5BCB5,Skill 7062,COMMON,Finance,Account Management,,[],[],[]
BGS20CD85979C59FC9F,Skill 7063,COMMON,Communication,Change Management,,[],[],[]
BGSD809F5FAF58E59CC,Skill 7064,CERTIFICATION,Leadership,Presentation,,[],[],[]
BGS6A7F17DF0DF7FC68,Skill 7065,CERTIFICATION,Problem Solving,Service Delivery,,[],[],[]
BGS7064FA196ECD328A,Skill 7066,SPECIALIZED,Leadership,Decision Making,,[],[],[]
BGS9192C1327BBB4D54,Skill 7067,SPECIALIZED,Project Management,Market Risk,,[],[],[]
BGS632DB603AF191406,Skill 7068,CERTIFICATION,Communication,Strategic Planning,,[],[],[]
BGS8F3B3A08F0F5C934,Skill 7069,SPECIALIZED,Project Management,Data Engineering,,[],[],[]
BGS9F2B445F8D493B87,Skill 7070,CERTIFICATION,Project Management,Waterfall,,[],[],[]
BGS7DF096F6203B4B96,Skill 7071,SPECIALIZED,Risk Management,Decision Making,,[],[],[]
BGSB29D1FF36AEFD3C0,Skill 7072,CERTIFICATION,Data Analysis,Client Support,,[],[],[]
BGSC997CAEC4A5E1D43,Skill 7073,CERTIFICATION,Customer Service,Agile,,[],[],[]
BGSFD032C30A6294CE3,Skill 7074,SPECIALIZED,Risk Management,Client Support,,[],[],[]
BGS7529AA277CEFF446,Skill 7075,SPECIALIZED,Project Management,Decision Making,,[],[],[]
BGSF35CCF62D4A3842F,Skill 7076,SPECIALIZED,Communication,Stakeholder Management,,[],[],[]
BGS63941DA98BC1230C,Skill 7077,SPECIALIZED,Communication,Agile,,[],[],[]
BGSBAEF1EECEE8182F6,Skill 7078,SPECIALIZED,Risk Management,Service Delivery,,[],[],[]
BGSD13B65B9CEBCC37D,Skill 7079,SPECIALIZED,Data Analysis,Critical Thinking,,[],[],[]
BGSE025CE6C272A8551,Skill 7080,COMMON,Compliance,Investment Management,,[],[],[]
BGSCEE115EF1750E7EF,Skill 7081,COMMON,Compliance,Business Intelligence,,[],[],[]
BGS4E49E9AD2458117B,Skill 7082,SPECIALIZED,Customer Service,Decision Making,,[],[],[]
BGSE6EA145254F36F2D,Skill 7083,SPECIALIZED,Communication,Investment Management,,[],[],[]
BGS8A0DCBE0A3B2129F,Skill 7084,COMMON,Customer Service,Compliance Risk,,[],[],[]
BGSC369A9D4B4E45267,Skill 7085,COMMON,Data Analysis,Waterfall,,[],[],[]
BGS104BC52C6DAA8A3E,Skill 7086,COMMON,Project Management,Resource Planning,,[],[],[]
BGSA62CACCCA8BE7BEB,Skill 7087,COMMON,Problem Solving,Reporting,,[],[],[]
BGS0EAD1D61716CD7A4,Skill 7088,CERTIFICATION,Project Management,Change Management,,[],[],[]
BGSD7D7D115D8C109A8,Skill 7089,CERTIFICATION,Data Analysis,Written Communication,,[],[],[]
BGSFC92BFFBF29BD168,Skill 7090,COMMON,Problem Solving,Software Development,,[],[],[]
BGS50CA8C35BB801DEA,Skill 7091,SPECIALIZED,Data Analysis,Service Delivery,,[],[],[]
BGS3AFCE6AD8C090486,Skill 7092,SPECIALIZED,Risk Management,Service Delivery,,[],[],[]
BGSD94808A981A76993,Skill 7093,SPECIALIZED,Data Analysis,Change Management,,[],[],[]
BGS6332D5257D21852C,Skill 7094,COMMON,Data Analysis,Reporting,,[],[],[]
BGS5B5021B181E5D0BF,Skill 7095,SPECIALIZED,Finance,Change Management,,[],[],[]
BGS087A889F8458C592,Skill 7096,SPECIALIZED,Data Analysis,Software Development,,[],[],[]
BGS8244DAABCAF4893B,Skill 7097,COMMON,Communication,Compliance Risk,,[],[],[]
BGSCCD78AD336540DC2,Skill 7098,CERTIFICATION,Data Analysis,Resource Planning,,[],[],[]
BGS8C25FAFB332EE81F,Skill 7099,COMMON,Compliance,Policy Management,,[],[],[]
BGS9E42BD400EEB7726,Skill 7100,CERTIFICATION,Customer Service,Policy Management,,[],[],[]
BGSE888C4B755DE399C,Skill 7101,CERTIFICATION,Project Management,Presentation,,[],[],[]
BGS712575319E310C07,Skill 7102,SPECIALIZED,Data Analysis,Audit,,[],[],[]
BGSA533FFDB1F327E82,Skill 7103,COMMON,Compliance,Business Intelligence,,[],[],[]
BGS976D1FAE713E54C9,Skill 7104,COMMON,Leadership,Team Management,,[],[],[]
BGSB101658D8CB7E216,Skill 7105,CERTIFICATION,Communication,Account Management,,[],[],[]
BGS5443CF35D0B76D7C,Skill 7106,CERTIFICATION,Technology,Resource Planning,,[],[],[]
BGS6E90B0C39ADC9411,Skill 7107,SPECIALIZED,Customer Service,Risk Assessment,,[],[],[]
BGS4D37BA863E607A52,Skill 7108,CERTIFICATION,Finance,Written Communication,,[],[],[]
BGS0B901F4E63A3B552,Skill 7109,CERTIFICATION,Project Management,Operational Risk,,[],[],[]
BGS15FA3ECD52291E44,Skill 7110,CERTIFICATION,Customer Service,Client Support,,[],[],[]
BGSFC72C56FA92E5110,Skill 7111,CERTIFICATION,Customer Service,Change Management,,[],[],[]
BGSEA78DB4D4DCA13BB,Skill 7112,CERTIFICATION,Problem Solving,Operational Risk,,[],[],[]
BGS9D5A7CFC90019333,Skill 7113,CERTIFICATION,Data Analysis,Operational Risk,,[],[],[]
BGS2E0D4CE9D05997FB,Skill 7114,CERTIFICATION,Compliance,Client Support,,[],[],[]
BGS2116B039DD15B572,Skill 7115,COMMON,Risk Management,Written Communication,,[],[],[]
BGS2A5BF345BE3D5534,Skill 7116,COMMON,Project Management,Agile,,[],[],[]
BGSE2473B1ABFC95572,Skill 7117,SPECIALIZED,Problem Solving,Regulatory Compliance,,[],[],[]
BGS89664961A07FE0C3,Skill 7118,SPECIALIZED,Finance,Business Intelligence,,[],[],[]
BGS16E033194D0AF70A,Skill 7119,COMMON,Communication,Decision Making,,[],[],[]
BGS083222B3402A150C,Skill 7120,SPECIALIZED,Compliance,Business Intelligence,,[],[],[]
BGSA494C6345EFF6E70,Skill 7121,CERTIFICATION,Communication,Investment Management,,[],[],[]
BGS20D9A28ABB84EBE4,Skill 7122,CERTIFICATION,Technology,Decision Making,,[],[],[]
BGSD252088FE864AE8A,Skill 7123,CERTIFICATION,Compliance,Change Management,,[],[],[]
BGS3675537C49DEC2E5,Skill 7124,CERTIFICATION,Customer Service,Data Engineering,,[],[],[]
BGS124E80E530B257EA,Skill 7125,CERTIFICATION,Compliance,Operational Risk,,[],[],[]
BGS838D54F515ABD5EF,Skill 7126,COMMON,Technology,Data Engineering,,[],[],[]
BGS9F348E033CB3A505,Skill 7127,COMMON,Customer Service,Software Development,,[],[],[]
BGS5E5033829D4422A0,Skill 7128,COMMON,Problem Solving,Account Management,,[],[],[]
BGSF609E23CB17C7502,Skill 7129,SPECIALIZED,Customer Service,Decision Making,,[],[],[]
BGS756856383DD94D61,Skill 7130,CERTIFICATION,Finance,Reporting,,[],[],[]
BGSBED1A64CA3A3355E,Skill 7131,COMMON,Communication,Statistical Analysis,,[],[],[]
BGS2F20D751CBCA1DD0,Skill 7132,CERTIFICATION,Risk Management,Strategic Planning,,[],[],[]
BGS93A79F2AF94DAEB8,Skill 7133,SPECIALIZED,Technology,Risk Assessment,,[],[],[]
BGSEA69A347B73335E6,Skill 7134,SPECIALIZED,Problem Solving,Financial Analysis,,[],[],[]
BGS81D097E6EB8A6584,Skill 7135,COMMON,Customer Service,Infrastructure,,[],[],[]
BGSA8BA14E7957E93EF,Skill 7136,SPECIALIZED,Data Analysis,Investment Management,,[],[],[]
BGS49F15632A0D11888,Skill 7137,SPECIALIZED,Leadership,Data Engineering,,[],[],[]
BGSDD168EC40DAA8124,Skill 7138,CERTIFICATION,Leadership,Waterfall,,[],[],[]
BGS213D8E3332C9E9B4,Skill 7139,CERTIFICATION,Communication,Operational Risk,,[],[],[]
BGSB91228FABD80D772,Skill 7140,CERTIFICATION,Finance,Infrastructure,,[],[],[]
BGS29F8C147BBB016B0,Skill 7141,COMMON,Leadership,Infrastructure,,[],[],[]
BGS256A0504B32D9AFC,Skill 7142,COMMON,Data Analysis,Business Intelligence,,[],[],[]
BGSE47EF5D0676F7EBD,Skill 7143,SPECIALIZED,Finance,Financial Analysis,,[],[],[]
BGS45C0BFB1EF312588,Skill 7144,COMMON,Problem Solving,Stakeholder Management,,[],[],[]
BGS4580E96AF3BB170A,Skill 7145,SPECIALIZED,Risk Management,Service Delivery,,[],[],[]
BGSFB60F4FF14FD9271,Skill 7146,SPECIALIZED,Customer Service,Reporting,,[],[],[]
BGSAFEFCE02C331CC1E,Skill 7147,CERTIFICATION,Risk Management,Resource Planning,,[],[],[]
BGS50136084E294F71A,Skill 7148,COMMON,Project Management,Innovation,,[],[],[]
BGS02B4EA7D943A8728,Skill 7149,CERTIFICATION,Compliance,Team Management,,[],[],[]
BGSA52D9C081C69570F,Skill 7150,SPECIALIZED,Leadership,Agile,,[],[],[]
BGSFC4692DD318DBCCE,Skill 7151,CERTIFICATION,Data Analysis,Market Risk,,[],[],[]
BGS2A6F2EBCDF32EC90,Skill 7152,SPECIALIZED,Communication,Resource Planning,,[],[],[]
BGS65BF27642AB41E6B,Skill 7153,COMMON,Communication,Decision Making,,[],[],[]
BGS33562A5FCC5D0D5E,Skill 7154,COMMON,Leadership,Strategic Planning,,[],[],[]
BGSA824AB4ABF1ED017,Skill 7155,SPECIALIZED,Communication,Data Engineering,,[],[],[]
BGS612074E53E187070,Skill 7156,COMMON,Project Management,Data Engineering,,[],[],[]
BGS0EA12254CC5D4038,Skill 7157,SPECIALIZED,Risk Management,Statistical Analysis,,[],[],[]
BGS2EF2D5110553E4A9,Skill 7158,SPECIALIZED,Data Analysis,Financial Analysis,,[],[],[]
BGS17B3A229697D9EB2,Skill 7159,CERTIFICATION,Customer Service,Software Development,,[],[],[]
BGS720576FC443F5AE7,Skill 7160,COMMON,Customer Service,Regulatory Compliance,,[],[],[]
BGSF9D5AE5917F2C3EC,Skill 7161,COMMON,Data Analysis,Market Risk,,[],[],[]
BGS2CAA5D865F474B2A,Skill 7162,CERTIFICATION,Communication,Agile,,[],[],[]
BGSEE2118C00DBCD963,Skill 7163,CERTIFICATION,Leadership,Service Delivery,,[],[],[]
BGS4E44221B5F151A7E,Skill 7164,SPECIALIZED,Project Management,Critical Thinking,,[],[],[]
BGSBC85BEEA345D3820,Skill 7165,COMMON,Technology,Policy Management,,[],[],[]
BGSBCF4D8F23DE07914,Skill 7166,CERTIFICATION,Risk Management,Waterfall,,[],[],[]
BGS04B54FDE3DE950DD,Skill 7167,COMMON,Finance,Infrastructure,,[],[],[]
BGSAE3227D7B552A275,Skill 7168,COMMON,Customer Service,Market Risk,,[],[],[]
BGSFAE7D5F606CD9F83,Skill 7169,CERTIFICATION,Leadership,Business Intelligence,,[],[],[]
BGS4AEC1322BE997647,Skill 7170,CERTIFICATION,Project Management,Innovation,,[],[],[]
BGS10D04E31997F6D9C,Skill 7171,SPECIALIZED,Data Analysis,Investment Management,,[],[],[]
BGS6C0A2E392BB7E4EA,Skill 7172,SPECIALIZED,Data Analysis,Statistical Analysis,,[],[],[]
BGS702ED8863CFC4093,Skill 7173,CERTIFICATION,Risk Management,Change Management,,[],[],[]
BGS099689252343F252,Skill 7174,COMMON,Compliance,Compliance Risk,,[],[],[]
BGS697E2087C22D1524,Skill 7175,COMMON,Communication,Risk Assessment,,[],[],[]
BGS5D560DE31C988FE6,Skill 7176,CERTIFICATION,Customer Service,Team Management,,[],[],[]
BGSCD276C90EC836FF1,Skill 7177,CERTIFICATION,Finance,Written Communication,,[],[],[]
BGSCB2B34FE876D6C5A,Skill 7178,COMMON,Compliance,Statistical Analysis,,[],[],[]
BGS541D1848F7C25132,Skill 7179,SPECIALIZED,Project Management,Service Delivery,,[],[],[]
BGSCD6EAAB898458B6C,Skill 7180,COMMON,Problem Solving,Waterfall,,[],[],[]
BGS89FE2FED7D01E783,Skill 7181,CERTIFICATION,Compliance,Compliance Risk,,[],[],[]
BGS549ACD92765A16F8,Skill 7182,SPECIALIZED,Technology,Strategic Planning,,[],[],[]
BGSD5079CDE9B803DD1,Skill 7183,COMMON,Problem Solving,Service Delivery,,[],[],[]
BGSF85984FB6AFF6C42,Skill 7184,CERTIFICATION,Compliance,Written Communication,,[],[],[]
BGS27D5851A560C2AE1,Skill 7185,SPECIALIZED,Compliance,Audit,,[],[],[]
BGS61FC618FDB4E462A,Skill 7186,COMMON,Finance,Innovation,,[],[],[]
BGSF36EC86267512514,Skill 7187,SPECIALIZED,Leadership,Audit,,[],[],[]
BGS42CDE5892ADF9A76,Skill 7188,CERTIFICATION,Risk Management,Infrastructure,,[],[],[]
BGS75808E934514B9D4,Skill 7189,CERTIFICATION,Problem Solving,Strategic Planning,,[],[],[]
BGS8F7BEBEB12684030,Skill 7190,CERTIFICATION,Leadership,Agile,,[],[],[]
BGS6D5ADA490A1DC71E,Skill 7191,SPECIALIZED,Technology,Statistical Analysis,,[],[],[]
BGSA5946D2F2D6094BA,Skill 7192,SPECIALIZED,Risk Management,Financial Analysis,,[],[],[]
BGS6E8118C025FBB946,Skill 7193,SPECIALIZED,Risk Management,Written Communication,,[],[],[]
BGSBF047333710E6CA3,Skill 7194,COMMON,Finance,Service Delivery,,[],[],[]
BGS476C51986B53A244,Skill 7195,SPECIALIZED,Compliance,Change Management,,[],[],[]
BGSE6FEB0FFB474F3D8,Skill 7196,COMMON,Finance,Audit,,[],[],[]
BGSD87998ABFD064C46,Skill 7197,SPECIALIZED,Risk Management,Software Development,,[],[],[]
BGS76BE6B17024228F1,Skill 7198,COMMON,Project Management,Stakeholder Management,,[],[],[]
BGS1CEE2444EA53B196,Skill 7199,SPECIALIZED,Risk Management,Agile,,[],[],[]
BGS62E80F2C1FC37741,Skill 7200,SPECIALIZED,Technology,Change Management,,[],[],[]
BGSAD59DD101220A53A,Skill 7201,CERTIFICATION,Finance,Financial Analysis,,[],[],[]
BGSA0A06FF428C313B5,Skill 7202,COMMON,Compliance,Team Management,,[],[],[]
BGSE42CB039A59AAD61,Skill 7203,SPECIALIZED,Project Management,Operational Risk,,[],[],[]
BGS427D63897BC4B641,Skill 7204,CERTIFICATION,Technology,Financial Analysis,,[],[],[]
BGS68A2C19664ED6AE5,Skill 7205,COMMON,Risk Management,Risk Assessment,,[],[],[]
BGSBAE50241A7BC751F,Skill 7206,COMMON,Technology,Strategic Planning,,[],[],[]
BGS31C58161A03F9B8F,Skill 7207,SPECIALIZED,Compliance,Reporting,,[],[],[]
BGSECCBC6A1786E12FD,Skill 7208,CERTIFICATION,Leadership,Regulatory Compliance,,[],[],[]
BGS78B6F0155AD01D1D,Skill 7209,SPECIALIZED,Finance,Data Engineering,,[],[],[]
BGS94D048B37280AFAE,Skill 7210,COMMON,Project Management,Agile,,[],[],[]
BGS46FA57DBAE501A81,Skill 7211,CERTIFICATION,Compliance,Financial Analysis,,[],[],[]
BGSDBB6A18DFAF0B16E,Skill 7212,SPECIALIZED,Data Analysis,Innovation,,[],[],[]
BGSAF9662A7E2241313,Skill 7213,CERTIFICATION,Compliance,Software Development,,[],[],[]
BGS70378CA68558CC4B,Skill 7214,CERTIFICATION,Communication,Strategic Planning,,[],[],[]
BGS5CB1C0DA8973E2B1,Skill 7215,SPECIALIZED,Problem Solving,Written Communication,,[],[],[]
BGS7249938F59F69501,Skill 7216,SPECIALIZED,Problem Solving,Change Management,,[],[],[]
BGSA213228FC7C6C19E,Skill 7217,CERTIFICATION,Technology,Audit,,[],[],[]
BGSD817DECF7D8AADCA,Skill 7218,COMMON,Project Management,Change Management,,[],[],[]
BGS9BC10704DD5824F7,Skill 7219,CERTIFICATION,Project Management,Innovation,,[],[],[]
BGS16F9FCE7149E0FA8,Skill 7220,CERTIFICATION,Data Analysis,Policy Management,,[],[],[]
BGSB8D190F1E194EE2D,Skill 7221,CERTIFICATION,Communication,Waterfall,,[],[],[]
BGS225D5353C5ECA2F1,Skill 7222,COMMON,Compliance,Resource Planning,,[],[],[]
BGSBE725136CE38E131,Skill 7223,COMMON,Leadership,Account Management,,[],[],[]
BGS551BE558D054484F,Skill 7224,CERTIFICATION,Project Management,Team Management,,[],[],[]
BGS664B0AE8378475EA,Skill 7225,SPECIALIZED,Project Management,Client Support,,[],[],[]
BGS864B647F0E466E5C,Skill 7226,SPECIALIZED,Data Analysis,Change Management,,[],[],[]
BGSB6E3096C4A965DB0,Skill 7227,COMMON,Finance,Written Communication,,[],[],[]
BGS1C119F4881D42B5B,Skill 7228,SPECIALIZED,Project Management,Reporting,,[],[],[]
BGSA7C906D7DE0774AB,Skill 7229,COMMON,Risk Management,Operational Risk,,[],[],[]
BGS9C657310E8F9CC68,Skill 7230,SPECIALIZED,Risk Management,Infrastructure,,[],[],[]
BGS91328A8F1143BB62,Skill 7231,SPECIALIZED,Risk Management,Financial Analysis,,[],[],[]
BGS41175D7F3DB0D52C,Skill 7232,SPECIALIZED,Project Management,Stakeholder Management,,[],[],[]
BGSBD057FC5C948CC69,Skill 7233,CERTIFICATION,Leadership,Policy Management,,[],[],[]
BGS8EC26E10F090B8D2,Skill 7234,COMMON,Finance,Financial Analysis,,[],[],[]
BGS2454DA83F047A638,Skill 7235,SPECIALIZED,Risk Management,Reporting,,[],[],[]
BGS9603A98709EBE4AC,Skill 7236,CERTIFICATION,Customer Service,Statistical Analysis,,[],[],[]
BGS33B9E46CE1A5A06E,Skill 7237,CERTIFICATION,Finance,Presentation,,[],[],[]
BGS5916896C4C59DFC3,Skill 7238,CERTIFICATION,Project Management,Account Management,,[],[],[]
BGS810EF4AD9B402884,Skill 7239,COMMON,Problem Solving,Software Development,,[],[],[]
BGS5A37EAB7FBE50622,Skill 7240,SPECIALIZED,Technology,Compliance Risk,,[],[],[]
BGSAE2170B20F6DBD7E,Skill 7241,COMMON,Leadership,Client Support,,[],[],[]
BGS015F09915578E351,Skill 7242,SPECIALIZED,Finance,Software Development,,[],[],[]
BGS11CAB46B9F0EA008,Skill 7243,COMMON,Communication,Written Communication,,[],[],[]
BGS92AF7FA6C708E53D,Skill 7244,SPECIALIZED,Compliance,Regulatory Compliance,,[],[],[]
BGS5DA1A24E211B8CCE,Skill 7245,SPECIALIZED,Project Management,Audit,,[],[],[]
BGSC2BA8B41BB7CA272,Skill 7246,SPECIALIZED,Customer Service,Reporting,,[],[],[]
BGSEA2394B95D680E4D,Skill 7247,CERTIFICATION,Communication,Change Management,,[],[],[]
BGSB6DF3BBC29A965EB,Skill 7248,SPECIALIZED,Customer Service,Client Support,,[],[],[]
BGS8EA71BFB2DD70CD6,Skill 7249,CERTIFICATION,Finance,Agile,,[],[],[]
BGSC39E93EDA5E4EFC2,Skill 7250,CERTIFICATION,Data Analysis,Operational Risk,,[],[],[]
BGS69256C795FDB42FE,Skill 7251,COMMON,Problem Solving,Presentation,,[],[],[]
BGSE8E1C56D4B81B2CC,Skill 7252,COMMON,Problem Solving,Business Intelligence,,[],[],[]
BGSAD1D2361084B2ABD,Skill 7253,COMMON,Project Management,Compliance Risk,,[],[],[]
BGS0031696DF98147D6,Skill 7254,SPECIALIZED,Data Analysis,Audit,,[],[],[]
BGS3BA3E79A874887E3,Skill 7255,CERTIFICATION,Project Management,Presentation,,[],[],[]
BGS4456BCC0224B1034,Skill 7256,SPECIALIZED,Finance,Decision Making,,[],[],[]
BGS231C087BB486208B,Skill 7257,CERTIFICATION,Compliance,Regulatory Compliance,,[],[],[]
BGS534C3C039F7D9E44,Skill 7258,SPECIALIZED,Communication,Audit,,[],[],[]
BGS89AD871615744CBF,Skill 7259,COMMON,Leadership,Operational Risk,,[],[],[]
BGS08EAC4DB34862DB6,Skill 7260,CERTIFICATION,Technology,Compliance Risk,,[],[],[]
BGS4482ED0D29BEB850,Skill 7261,CERTIFICATION,Technology,Infrastructure,,[],[],[]
BGSD0068B3D133B78B8,Skill 7262,CERTIFICATION,Data Analysis,Presentation,,[],[],[]
BGS3CEFE56EFB27C9E7,Skill 7263,COMMON,Communication,Software Development,,[],[],[]
BGS9E727B6CCD7137F8,Skill 7264,CERTIFICATION,Problem Solving,Service Delivery,,[],[],[]
BGS855C3E3CF7DA12F8,Skill 7265,CERTIFICATION,Project Management,Resource Planning,,[],[],[]
BGSD27A185159970A73,Skill 7266,SPECIALIZED,Technology,Audit,,[],[],[]
BGS3B4A00AB94579019,Skill 7267,SPECIALIZED,Technology,Presentation,,[],[],[]
BGS3E8294F014CD2460,Skill 7268,SPECIALIZED,Compliance,Policy Management,,[],[],[]
BGS2C6A872E90B8DB68,Skill 7269,CERTIFICATION,Data Analysis,Change Management,,[],[],[]
BGS1E7A4611892B6A9A,Skill 7270,CERTIFICATION,Technology,Agile,,[],[],[]
BGS1E515FCB48CFCE73,Skill 7271,COMMON,Data Analysis,Regulatory Compliance,,[],[],[]
BGS0DC55974C278A491,Skill 7272,SPECIALIZED,Communication,Critical Thinking,,[],[],[]
BGS1FA079AE85AE6BB6,Skill 7273,COMMON,Compliance,Stakeholder Management,,[],[],[]
BGS0DF716F7D3977EA3,Skill 7274,SPECIALIZED,Communication,Financial Analysis,,[],[],[]
BGSDAC683C7ECF2F45D,Skill 7275,CERTIFICATION,Project Management,Investment Management,,[],[],[]
BGS0763CF1E005BE753,Skill 7276,CERTIFICATION,Data Analysis,Statistical Analysis,,[],[],[]
BGS477BB540759E8DB1,Skill 7277,SPECIALIZED,Leadership,Operational Risk,,[],[],[]
BGS09B737A02D751D27,Skill 7278,COMMON,Data Analysis,Account Management,,[],[],[]
BGS6A35D71606903388,Skill 7279,SPECIALIZED,Risk Management,Innovation,,[],[],[]
BGSEA3B41C5521957A4,Skill 7280,SPECIALIZED,Problem Solving,Innovation,,[],[],[]
BGSB75081B035A27585,Skill 7281,COMMON,Leadership,Team Management,,[],[],[]
BGSE5AA7038DEC7B05C,Skill 7282,CERTIFICATION,Customer Service,Innovation,,[],[],[]
BGS2E08D6647346E8C0,Skill 7283,SPECIALIZED,Compliance,Compliance Risk,,[],[],[]
BGSC4B3D3886B03635D,Skill 7284,SPECIALIZED,Finance,Service Delivery,,[],[],[]
BGS18C662482BDD4AFE,Skill 7285,COMMON,Communication,Data Engineering,,[],[],[]
BGS375F533ABD4C6540,Skill 7286,SPECIALIZED,Finance,Reporting,,[],[],[]
BGSC595D9F339BE6864,Skill 7287,COMMON,Compliance,Account Management,,[],[],[]
BGSDD90A78C51644F66,Skill 7288,COMMON,Communication,Innovation,,[],[],[]
BGS6148229C046DFA41,Skill 7289,CERTIFICATION,Customer Service,Reporting,,[],[],[]
