job_id,title,department,level,location,skills
R0694,Role 694,55000193 Product (Manager 694),Group 3,602 Queen St,"BGSBBD6D6D7D13A77C9:3,BGS50F2FDAD18700F42:3,BGSD0B5E0D4056695DC:3,BGS11EBF1A0538C3777:3,BGS9003D7975E14D367:3"
R0695,Role 695,55000144 Legal (Manager 695),Group 2,309 High St,"BGSAE82824362060CB5:3,BGSAEE3F1E4E708ABAF:3,BGSA08EB49027B7B713:3,BGSBB47B53EFB4B89F7:3,BGSD2BCEA9372A7D24A:3"
R0696,Role 696,55000019 Technology (Manager 696),Group 2,281 High St,"BGSE427EBF4CDF2F304:3,BGSB32C13F644EACEFA:3,BGSC0487623179348A3:3"
R0697,Role 697,55000136 Communications (Manager 697),Group 6,753 Queen St,"BGSED7432D8F66F6877:3,BGSAACEE2B6AB20BF83:3,BGSE60A25EC38FC4EE0:3"
R0698,Role 698,55000131 Sales (Manager 698),Group 5,889 High St,"BGSC1C434A0A229A5AF:3,BGSFD25794E0FE4C608:3,BGS2B7B31FC887E3E37:3,BGS4132605D4B34AC05:3"
R0699,Role 699,55000014 Customer Service (Manager 699),Group 5,25 High St,"BGS47A3DF79773150EF:3,BGS46F43E1407043A1E:3,BGS53289F2737D1255F:3,BGSD711B996AC4DFCF2:3,BGSF1D2D811C9948DA0:3"
R0700,Role 700,55000074 HR (Manager 700),Group 4,669 King St,"BGSF66785AA687ADCE6:3,BGS39E139021FA4B83B:3,BGS06B8F4133B0F96AE:3"
R0701,Role 701,55000083 Research (Manager 701),Group 6,681 High St,"BGS2DA52BF46C04F68D:3,BGSF451BFB71DB218C4:3,BGSA7058E336645E573:3"
R0702,Role 702,55000197 Communications (Manager 702),Group 7,974 King St,"BGS9A05AA62FA4B5FEE:3,BGS5AF73EC95AC56C68:3"
R0703,Role 703,55000088 Facilities (Manager 703),Group 6,352 King St,"BGS502B1F0764EADFF8:3,BGS0FDF29E060AA019E:3,BGSB9321DADFDF49C7F:3"
R0704,Role 704,55000138 Marketing (Manager 704),Group 7,68 High St,"BGS3BA4698AD39DB3D1:3,BGS8AE244691C541F7D:3,BGS61A326409B0D9E34:3"
R0705,Role 705,55000091 Product (Manager 705),Group 2,231 Main St,"BGS838C693AD64B7635:3,BGSC1FE3038258669BA:3,BGSE134AE5980FB633C:3,BGS805FD6B8C77FAD83:3,BGS9B2A08F842D5EF2F:3"
R0706,Role 706,55000124 Legal (Manager 706),Group 4,235 Queen St,"BGS24DADB068DD7623F:3,BGSCC1E56DAFE885A45:3,BGS00C698B365AD1FA0:3,BGS2F560A7472538AF0:3"
R0707,Role 707,55000178 Research (Manager 707),Group 5,565 Queen St,"BGS428364BBEC68D4BC:3,BGS573B39DA899EE341:3"
R0708,Role 708,55000068 Technology (Manager 708),Group 1,144 Queen St,"BGSA46752921B4F5A4E:3,BGS14353E5CB5A397AF:3,BGS61A0AD5E1387089A:3,BGS603616BFD185C61D:3"
R0709,Role 709,55000113 Compliance (Manager 709),Group 1,15 High St,"BGS952B6ED201F113E2:3,BGS762D1390194259DC:3"
R0710,Role 710,55000063 Customer Service (Manager 710),Group 6,345 King St,"BGS964590D62F92F80A:3,BGS48D1FCB0B6C2B648:3,BGSB026BC71A229C558:3"
R0711,Role 711,55000030 Research (Manager 711),Group 5,638 King St,"BGS6E42F8762FB4A879:3,BGS793D3A6DF2D94158:3"
R0712,Role 712,55000200 Sales (Manager 712),Group 1,824 Queen St,"BGSB0F6B7BDBB1DA7B8:3,BGS79E9C6E8A63FA5AC:3,BGS09F64E477DE6F729:3"
R0713,Role 713,55000053 Finance (Manager 713),Group 7,795 Queen St,"BGSD2B0D71C150B0D63:3,BGS88F74F7D01FBF4F3:3,BGS889C478E2EB33114:3"
R0714,Role 714,55000076 Operations (Manager 714),Group 7,368 King St,"BGSD4EE189923DA6B3F:3,BGS93708FC58E3560FD:3,BGSCCBCC37E456BC8C2:3,BGS1D875FA75E84463A:3,BGSCEB8E0DA265E3B43:3"
R0715,Role 715,55000133 Customer Service (Manager 715),Group 4,132 Queen St,"BGSA3F869C01D18772E:3,BGS0DA9A3A4860C3227:3,BGSF604C395F4BF1074:3"
R0716,Role 716,55000020 Marketing (Manager 716),Group 3,502 Queen St,"BGSE1D24FC7EC2450A7:3,BGS9BCBAA9FB6838640:3,BGS7841311E7B24CC4F:3,BGS19FCF31948DC0A0E:3,BGS5A1999958B9E8CE4:3"
R0717,Role 717,55000052 Facilities (Manager 717),Group 2,66 Queen St,"BGS5BE869CAD311C8DC:3,BGS8FA6C6BC9970B0FF:3"
R0718,Role 718,55000095 Compliance (Manager 718),Group 3,810 Main St,"BGS4E19182F4DF9C956:3,BGSD6B4C6282F1FC049:3,BGSB0197301C2449F2B:3,BGS9EFFE310FE90F47D:3"
R0719,Role 719,55000156 Customer Service (Manager 719),Group 6,26 Main St,"BGS128DC00F4D100D73:3,BGS1EDE8AF1C7DC32AF:3,BGSC68991C8BE36C2C5:3,BGS48BF2EBFDB9AB5D6:3,BGS12D605DE46ED1841:3"
R0720,Role 720,55000112 HR (Manager 720),Group 4,389 King St,"BGS2D79257F36D10323:3,BGS1ABDAAB389C57C0A:3,BGS09DC9A2B6C2C532B:3"
R0721,Role 721,55000103 Operations (Manager 721),Group 1,474 King St,"BGS068B1EFB92117AF7:3,BGS0B3243201B15F926:3,BGS8FD3A4D0E38B4F60:3"
R0722,Role 722,55000124 Technology (Manager 722),Group 4,490 Main St,"BGS0E00B14B52DAC290:3,BGS024B8F638E70F8D3:3,BGSA3CCC7CF04FC1557:3,BGSB611F692C9118270:3"
R0723,Role 723,55000172 Sales (Manager 723),Group 5,307 High St,"BGSB8F751C4C9C9276D:3,BGS06FBCDD13924AE61:3"
R0724,Role 724,55000191 Communications (Manager 724),Group 2,913 King St,"BGSBF02B0335B5359CF:3,BGSFFDD27A49913EC9C:3,BGS13232A9BD4878E91:3,BGS70294924BF8058D7:3"
R0725,Role 725,55000185 Finance (Manager 725),Group 6,935 High St,"BGSAA100ABA1D181E6E:3,BGS5CB4B5134CB64E25:3"
R0726,Role 726,55000048 Facilities (Manager 726),Group 3,943 Main St,"BGS27C4A21BAE048020:3,BGS1C6C84CC8E727357:3,BGSE4B5440AA61A4FE3:3"
R0727,Role 727,55000188 HR (Manager 727),Group 1,238 High St,"BGS5858485AE49E7468:3,BGS9AA99E26AC2BBCA4:3,BGSE8E81C5D6B808E9D:3"
R0728,Role 728,55000098 Operations (Manager 728),Group 7,693 Queen St,"BGS04E3C204BF527255:3,BGSBF2FA40940A23C54:3"
R0729,Role 729,55000152 Customer Service (Manager 729),Group 2,668 Queen St,"BGS4883778E17756921:3,BGS791811D98C88D9B0:3"
R0730,Role 730,55000109 Communications (Manager 730),Group 5,777 King St,"BGS9589F937C00AA4A3:3,BGS513E661B803AA988:3,BGS0DB8D58C549F0AE7:3,BGSCCE02A0EA74C51B3:3,BGSEFE88100F79D870F:3"
R0731,Role 731,55000200 Sales (Manager 731),Group 6,752 High St,"BGS2020EA5275044C36:3,BGSD764CF4ABA57A3C9:3,BGSFCB4712123B9979A:3,BGS4FA4D04AA1A1CA2D:3,BGS630F4E452A3A3419:3"
R0732,Role 732,55000098 Marketing (Manager 732),Group 1,71 King St,"BGS15FF0915E1FB010E:3,BGS320C75DB8433CC43:3,BGSC5EE47DB9F8673C0:3,BGSDA916CB42FD61939:3"
R0733,Role 733,55000018 Legal (Manager 733),Group 7,927 Queen St,"BGS6DA16D11DC675CFA:3,BGS54D911A26FD69FD1:3,BGSBE77C5C4D8700459:3,BGS7497EE8949B233A1:3,BGS24B97A31B3B02AE0:3"
R0734,Role 734,55000028 Research (Manager 734),Group 2,683 King St,"BGSE03F288CAC6EDE35:3,BGSA15A54FFE6BFBEE0:3,BGS7A38F0191047FDC2:3"
R0735,Role 735,55000083 Research (Manager 735),Group 5,535 High St,"BGS29C0D56F0DA0DBA4:3,BGS46C85B0110786573:3,BGS1F0E27F237D009F1:3,BGSBCBF28F1609816A4:3"
R0736,Role 736,55000042 Facilities (Manager 736),Group 7,99 Queen St,"BGS409CF41BA4F6C369:3,BGS81293649C07BE4A3:3,BGS53555F2C085A2976:3,BGS7A921C15A1479744:3,BGS1D10C2E64355E301:3"
R0737,Role 737,55000018 Research (Manager 737),Group 6,236 Queen St,"BGSCF98E80341126E8C:3,BGSB1F697C1CE578078:3"
R0738,Role 738,55000142 Research (Manager 738),Group 7,465 Queen St,"BGSBE984B2E527147C1:3,BGSA8427B91DC836611:3,BGSC28737DF38E33A96:3,BGSAD620DD4225AD600:3,BGSD1D55332E58FB487:3"
R0739,Role 739,55000108 Risk (Manager 739),Group 5,362 High St,"BGSD482F5A5860517C1:3,BGS796D876F8DED964A:3,BGSBE44EBAD02800EB3:3,BGS64D6ADCCB414D006:3,BGS236078F0C7EE1F3E:3"
R0740,Role 740,55000143 Risk (Manager 740),Group 3,479 King St,"BGSAB309E1C5755BC91:3,BGS344CD6919F27164C:3,BGS4669A55E25130738:3,BGS44BA9CAF1FF6A270:3,BGSFBD2DAF5BCE59E19:3"
R0741,Role 741,55000093 Operations (Manager 741),Group 5,395 King St,"BGS867DA4EF748DCF34:3,BGS93D91AE771B003AB:3,BGS29125FF213C6D275:3"
R0742,Role 742,55000050 Legal (Manager 742),Group 3,831 King St,"BGS1CC39FA71A09CDD8:3,BGS0438F1C14D1F3EE2:3"
R0743,Role 743,55000084 Marketing (Manager 743),Group 7,366 Queen St,"BGS23265224967A6984:3,BGS5DE099F90AAD246E:3,BGS5B8D290C48070343:3,BGS49A706C4CA8B1378:3,BGSAD7F489CD8955F92:3"
R0744,Role 744,55000176 Legal (Manager 744),Group 4,231 Queen St,"BGSEE96ECC1A3CFB50F:3,BGS090704817515AC51:3,BGSF4F31CA158FA4A5F:3"
R0745,Role 745,55000061 Sales (Manager 745),Group 6,502 Main St,"BGS779954932E1BA4CB:3,BGS53C6693E1F6C3894:3,BGSCBF839D053858093:3,BGS239398627408C7A8:3"
R0746,Role 746,55000091 Finance (Manager 746),Group 5,793 Main St,"BGSE2D108E09A8F28ED:3,BGS4154D4CD9460AC5A:3,BGS7081B26FE7BB4C6A:3"
R0747,Role 747,55000188 Research (Manager 747),Group 6,339 High St,"BGSBA61ADD0AE7AE368:3,BGS76286537CE5B63F1:3,BGS3904CCA183C64EF4:3,BGS4038DC0407611BC1:3,BGSCE17D21684B25692:3"
R0748,Role 748,55000176 Strategy (Manager 748),Group 1,440 High St,"BGS76ADE8A5DE373A28:3,BGSC68AAA9258239C46:3,BGS7C1B03AFF10C6EAB:3"
R0749,Role 749,55000089 Sales (Manager 749),Group 5,648 King St,"BGSF9CCDC43842B07A4:3,BGS3CBA8540AD0ED8BA:3,BGSDC7EC7A722CC0863:3"
R0750,Role 750,55000034 Legal (Manager 750),Group 6,919 High St,"BGS6064A1127CD991B9:3,BGS0F06ADD26A86EBD6:3,BGSBDE0F045E83BFFE4:3,BGS82E3EB22BDE3E242:3"
R0751,Role 751,55000194 HR (Manager 751),Group 2,962 Main St,"BGSB1D1AE37882AC971:3,BGS3D6D0DF6334E8802:3,BGS14C005CE3AC095BC:3,BGSA6175228FE1AD9C8:3,BGS9785E902B6B98B02:3"
R0752,Role 752,55000099 Product (Manager 752),Group 1,385 King St,"BGS2D0B277FAC73D46E:3,BGS4B7F1A12457CD8A5:3"
R0753,Role 753,55000173 Compliance (Manager 753),Group 4,473 Queen St,"BGSA04FA41B38F8B34E:3,BGSAF9245AEBC7F4B08:3,BGSA9D47B8D9EA972A1:3,BGS1533D8A90660ADB4:3"
R0754,Role 754,55000045 Research (Manager 754),Group 7,114 Main St,"BGSA191BD9F9128A4A8:3,BGS695B83038C0C7A15:3,BGS6D65110454E7AC28:3"
R0755,Role 755,55000126 Strategy (Manager 755),Group 7,115 King St,"BGS1076F53738189A2C:3,BGS95EB8331A256E42B:3"
R0756,Role 756,55000060 Legal (Manager 756),Group 6,604 King St,"BGSE65600DD5A6E2738:3,BGSEB6D8D5381D2C357:3,BGSE89F004DDB8F9F08:3,BGS330C5BCED0412CD7:3"
R0757,Role 757,55000062 Risk (Manager 757),Group 4,896 Queen St,"BGS91328A8F1143BB62:3,BGS591CD291B72C6D2C:3,BGS84C5FF700BAF6369:3"
R0758,Role 758,55000119 Communications (Manager 758),Group 5,900 High St,"BGSC2CBD56D247209E3:3,BGSB8F27A87E6AC3A70:3,BGS6E90F73F6FC6F304:3"
R0759,Role 759,55000182 Customer Service (Manager 759),Group 2,288 High St,"BGSEE9BF77179D57AA4:3,BGS2988F9C385BFA9EA:3,BGS7554FAC894851E16:3,BGS290B420325EBBD56:3,BGSF813AF539C8864E6:3"
R0760,Role 760,55000050 Operations (Manager 760),Group 5,959 King St,"BGSF6185E99ABAF91EE:3,BGSA2F911E43E271AC4:3"
R0761,Role 761,55000098 Technology (Manager 761),Group 5,563 Main St,"BGS1C6D89D587914110:3,BGS5CD36A4966FDE91A:3,BGS65EA5EDCB8767168:3,BGSC72975E7D5B5E294:3,BGS0AF5F89826B1A0A4:3"
R0762,Role 762,55000030 Research (Manager 762),Group 2,502 High St,"BGSAC9476E8D632F366:3,BGS364854BB6C371981:3,BGS454DCC44E92B83BD:3"
R0763,Role 763,55000033 Strategy (Manager 763),Group 4,459 High St,"BGS9918CBC5DD658C96:3,BGS3FB6D464E64BAAB8:3,BGSC6C925981232F594:3,BGSDB67CD3195B509D9:3,BGSB54423CD3B90173D:3"
R0764,Role 764,55000022 HR (Manager 764),Group 6,483 High St,"BGS5DA5BBEEAFA90384:3,BGSC8487EF13349B7C8:3"
R0765,Role 765,55000146 Finance (Manager 765),Group 3,261 Main St,"BGSEDB7F1EA4D0D9814:3,BGSD673F958DDD25050:3"
R0766,Role 766,55000160 Sales (Manager 766),Group 6,278 Main St,"BGS32D8A20510774E3A:3,BGS639398533F9556FA:3"
R0767,Role 767,55000159 Communications (Manager 767),Group 1,554 King St,"BGSD693C099DB57B47E:3,BGS921C515D044BE267:3"
R0768,Role 768,55000149 Compliance (Manager 768),Group 5,424 High St,"BGS33D75F8245A2B350:3,BGS80C4D63D0F329F61:3,BGS164A7EA435A593A8:3"
R0769,Role 769,55000098 Legal (Manager 769),Group 6,606 Main St,"BGSF5916967E91A4336:3,BGSD7C40D3E8CEAD07B:3,BGS00EDFC5CDD727D5A:3,BGSE3D161CFFE6BBF79:3"
R0770,Role 770,55000016 Finance (Manager 770),Group 4,34 High St,"BGS46753186E9FE7643:3,BGSF6DA9F9079390BE7:3,BGSB3491AE5946A87B5:3,BGS0F7F18EC1D838810:3"
R0771,Role 771,55000047 Customer Service (Manager 771),Group 1,322 Queen St,"BGSEEA8682A2E0A9814:3,BGS5BA8B113A050332A:3,BGSCD5155DAAA72E99F:3"
R0772,Role 772,55000160 Research (Manager 772),Group 3,100 Queen St,"BGS7D3417E491D898EF:3,BGSD288A0F84A55AB02:3,BGSEF891B93D3F21CF6:3,BGS9E9A1637A24B9FD3:3,BGS5D2D095468C3020D:3"
R0773,Role 773,55000016 Customer Service (Manager 773),Group 7,642 High St,"BGS3E99E25C775CDD11:3,BGSD1E04CB7A6F6B760:3,BGS3DCFC66080679CE0:3,BGS01524F795C0D96E9:3"
R0774,Role 774,55000157 Legal (Manager 774),Group 2,176 High St,"BGS713ECB683A853505:3,BGSE5F43044E1D57E15:3,BGSFB8E6159188827BC:3"
R0775,Role 775,55000069 Operations (Manager 775),Group 1,153 Queen St,"BGS8463C5E528F94E90:3,BGS9A87555B4727F396:3,BGSF6F32304654E7574:3,BGS3CF5CE828C4BB1F4:3,BGS4031041A580D8475:3"
R0776,Role 776,55000027 Communications (Manager 776),Group 2,575 King St,"BGS5B93E41FA6B5135C:3,BGSC660105DB7A77594:3,BGSC019C4288E9B515B:3,BGSA943BE54A62C755A:3"
R0777,Role 777,55000185 Communications (Manager 777),Group 5,348 High St,"BGSE7985DA1457364B2:3,BGSA4ECA64AE982CA3C:3,BGS8506F4C0ACD323FB:3,BGS88343EE7D1B4901C:3"
R0778,Role 778,55000106 Customer Service (Manager 778),Group 5,574 King St,"BGS54E24A32F959CCED:3,BGS9897CE43C03066FF:3,BGSB5B9ADE553F37CD6:3,BGSAAF12C855ACAC03C:3"
R0779,Role 779,55000058 Communications (Manager 779),Group 1,966 Queen St,"BGSEA75539F23BFF058:3,BGS29A1BC642C072596:3,BGS6665AF4451171784:3,BGS53B39EEE9CD6DFD7:3"
R0780,Role 780,55000059 Facilities (Manager 780),Group 6,640 High St,"BGS4E1FDBF65F386FF6:3,BGS93E7EE9E6D822C78:3,BGSE7F6668BBBF7BFD6:3"
R0781,Role 781,55000157 Risk (Manager 781),Group 1,985 King St,"BGSE174043100B449EC:3,BGSD1696FD30E3E3200:3,BGS09D21D2F60F745EE:3"
R0782,Role 782,55000063 Communications (Manager 782),Group 2,440 Main St,"BGS2D475E04AE5F3F54:3,BGSAAAF06C3BF7A31F6:3"
R0783,Role 783,55000008 Customer Service (Manager 783),Group 7,822 Main St,"BGS393047A15D34C3AE:3,BGSFFD3C97411687B38:3,BGS51A4D7023439B078:3,BGS4EB2AA9D4FB8D4B7:3,BGS2302F6227B36D985:3"
R0784,Role 784,55000073 Marketing (Manager 784),Group 7,788 Main St,"BGSF2BEEA9649599743:3,BGS62C612FC0175FF47:3"
R0785,Role 785,55000011 Legal (Manager 785),Group 7,428 Queen St,"BGSF0A32AE7D2D75F07:3,BGSEDDECD9C4F4BC62C:3,BGS23E3153CDA629E7E:3,BGS8B58A578BA4E8360:3"
R0786,Role 786,55000067 Technology (Manager 786),Group 3,550 Queen St,"BGS9CCB92A4B2D32188:3,BGS6D46E15BF76174B7:3"
R0787,Role 787,55000045 Communications (Manager 787),Group 7,187 High St,"BGSA533FFDB1F327E82:3,BGSCC0DF8BE21FA490A:3"
R0788,Role 788,55000138 Legal (Manager 788),Group 1,767 Queen St,"BGS668CBC3089735D82:3,BGSAEF77F4F40AFAB82:3,BGSD40B296974C7C913:3,BGS58EF4433394714EA:3,BGS5B52F48C330220A4:3"
R0789,Role 789,55000146 Facilities (Manager 789),Group 2,800 Queen St,"BGSEE04093B389D8D25:3,BGS9E74648ECF9182CC:3,BGS32D2A8D78B5BBA01:3,BGS2679CB0675F033B5:3,BGS7F863CCEDA88503E:3"
R0790,Role 790,55000054 Product (Manager 790),Group 2,529 High St,"BGS0E865983716A9D96:3,BGS1A7C688C67A3805C:3,BGS0440FBE018350DC7:3"
R0791,Role 791,55000030 Marketing (Manager 791),Group 4,27 King St,"BGSD235CB9CACD1C2AA:3,BGSDDCC4465FF0361F9:3,BGSDD0E280769C024EF:3,BGS8011EC924F7A7BAA:3,BGS7D05E74DFDA7715E:3"
R0792,Role 792,55000003 Research (Manager 792),Group 6,541 Main St,"BGS8C78B8EA299F975E:3,BGS265078190D69D00D:3,BGSDFAA028EBE9A3257:3"
R0793,Role 793,55000163 Marketing (Manager 793),Group 4,930 High St,"BGS8F0ABFB5B3006973:3,BGSA9EF0CD2C5B99865:3,BGS78463CB6663C8B32:3,BGSE6D3A07A8716ED96:3,BGSBEF428D00F3CF732:3"
R0794,Role 794,55000141 Finance (Manager 794),Group 7,268 High St,"BGS0DBC2B6DEF6E59C0:3,BGS54D7EC114EE726F6:3,BGS4B0B23C95E3E681C:3"
R0795,Role 795,55000098 Product (Manager 795),Group 4,172 Queen St,"BGSC5C496A81112F763:3,BGSBA017CBAE4657BFC:3"
R0796,Role 796,55000087 Customer Service (Manager 796),Group 1,210 King St,"BGSCDC41DEBA5007F65:3,BGS2D9B1E2F0351DBA2:3,BGSA98F48B7026B6B9E:3,BGS2EB659E86787175E:3"
R0797,Role 797,55000179 Research (Manager 797),Group 6,62 King St,"BGSD60D46CB3E93614A:3,BGSDD0F169A7719CFCE:3,BGS57ED6D07AE98C351:3,BGS8F3B3A08F0F5C934:3,BGSE89F0943D89EBCC0:3"
R0798,Role 798,55000114 Customer Service (Manager 798),Group 5,292 Main St,"BGS3C59EC5CE740FC63:3,BGSCF222678090487F3:3,BGSED1C66976F9E39F5:3,BGS0C48D3E9074C96FB:3,BGS878F2AF7A9878CC1:3"
R0799,Role 799,55000120 Research (Manager 799),Group 1,817 King St,"BGS80B87F8A8901C788:3,BGS775DB1969C181FA1:3"
R0800,Role 800,55000037 Customer Service (Manager 800),Group 4,233 King St,"BGS483D8B1D7D0FD53E:3,BGS5A97482F1E442984:3,BGS0A0A53FC25506E50:3"
R0801,Role 801,55000170 Marketing (Manager 801),Group 7,68 Queen St,"BGS4520BE57EA6EC69B:3,BGSBEC95EAE7E77F046:3,BGSDAE07DAD8B04558B:3"
R0802,Role 802,55000097 Finance (Manager 802),Group 7,255 High St,"BGS32D799344F79B247:3,BGSAECC5E9559A37149:3,BGS5B56CD0BCB6F6F99:3,BGSE73CE502DFBF3591:3"
R0803,Role 803,55000039 Finance (Manager 803),Group 6,656 High St,"BGS1F1ECA7F687791BE:3,BGSC23F84E8B5C4AC9E:3,BGSFF985848CBEAF31D:3,BGSCBAA669BB198ABF7:3,BGSBCF17B9B144FCA90:3"
R0804,Role 804,55000005 Legal (Manager 804),Group 2,926 Main St,"BGS2466359DEA689DA7:3,BGS67E694610DFB1B98:3"
R0805,Role 805,55000196 Strategy (Manager 805),Group 2,740 Queen St,"BGS0DFB648A8B6CC371:3,BGS262684A335D90404:3,BGSFC4FEE066C324F06:3,BGS93062DA8AC78394F:3"
R0806,Role 806,55000107 Communications (Manager 806),Group 4,312 King St,"BGSD85AA4ADE15D4741:3,BGS512D65F46A2C50B4:3"
R0807,Role 807,55000105 Product (Manager 807),Group 7,41 Main St,"BGS364854BB6C371981:3,BGS0BAB7757C252BC63:3,BGS6B174535FB5276EF:3,BGSF780612CF3BEC4EA:3,BGS7D85102F24B6E619:3"
R0808,Role 808,55000185 Strategy (Manager 808),Group 2,480 Queen St,"BGSC0A0211B4781DB34:3,BGS9C718CD427DF1778:3"
R0809,Role 809,55000139 Facilities (Manager 809),Group 7,709 Main St,"BGS099689252343F252:3,BGS58BD56C3A884A84F:3,BGSB689DD6456F3F0BC:3"
R0810,Role 810,55000082 Technology (Manager 810),Group 1,717 High St,"BGS94AA07BD13F37330:3,BGS4D4F183CCCDE500D:3"
R0811,Role 811,55000129 Technology (Manager 811),Group 2,668 Main St,"BGSD966F4389998238D:3,BGS627A495F64394018:3"
R0812,Role 812,55000128 Research (Manager 812),Group 6,335 Queen St,"BGS4A0FD6F58DC318D7:3,BGSA8D6F7183D039AB8:3,BGSE1AD01D177E55B80:3,BGS3C693BA17B69466E:3,BGS2B3DCB7E49B18770:3"
R0813,Role 813,55000172 Customer Service (Manager 813),Group 1,110 Queen St,"BGS90693F475C490F4C:3,BGSAA5306AB65F6776A:3,BGS47A444F261E530E5:3,BGS5F9BB875A04F8041:3,BGSADC64AD1827577A1:3"
R0814,Role 814,55000083 Sales (Manager 814),Group 5,398 Main St,"BGS6A58C08711DCC645:3,BGSC8967106952E4949:3"
R0815,Role 815,55000179 Customer Service (Manager 815),Group 5,308 Main St,"BGS394A278895B59DAD:3,BGS53C5CCC414D4BD91:3,BGS9BD99D92822D9622:3,BGS35A25B25865E446C:3"
R0816,Role 816,55000135 Strategy (Manager 816),Group 4,443 Queen St,"BGS19BCFF6D0ACE33E0:3,BGS44C51A0614C41590:3,BGSA1DF9B876A61ED1F:3,BGS8842C29CC2989B28:3"
R0817,Role 817,55000142 Operations (Manager 817),Group 5,448 King St,"BGSD89A908280951F55:3,BGS002A1A9A005A51D8:3,BGSE74F0248471318D4:3,BGS49C674990CA07E84:3"
R0818,Role 818,55000198 Marketing (Manager 818),Group 1,558 Queen St,"BGS16399B03D31C9788:3,BGS6290FC1A88E0380B:3,BGS35E71E630FF11246:3"
R0819,Role 819,55000035 Sales (Manager 819),Group 6,754 King St,"BGSEC279DB4F575BC16:3,BGSD9823EA849022E25:3"
R0820,Role 820,55000070 Finance (Manager 820),Group 5,732 Main St,"BGS9A970DBB31FFC46D:3,BGS8905900E1F8F30F9:3,BGSE77C748508F43384:3"
R0821,Role 821,55000157 Sales (Manager 821),Group 6,600 High St,"BGS93B3106CD430B290:3,BGSA391B14377A08740:3,BGS13594F4A4CDBA494:3"
R0822,Role 822,55000061 Risk (Manager 822),Group 4,486 King St,"BGS6FECDF2FD72F1D25:3,BGSAC7ED596C746FC21:3,BGSBA23A24CB09C2E49:3"
R0823,Role 823,55000087 Communications (Manager 823),Group 3,372 King St,"BGSB805B2F31A0404DD:3,BGS9BCC441995B18BDB:3"
R0824,Role 824,55000123 Risk (Manager 824),Group 6,572 High St,"BGSBC0C8CAC5BF8C4C1:3,BGS6CD2AF97ACED48B6:3,BGS3B51601388A39A63:3"
R0825,Role 825,55000169 Communications (Manager 825),Group 6,222 Main St,"BGS43C2EB1605D66A0D:3,BGS9C6830FFC6C58B3B:3"
R0826,Role 826,55000007 Strategy (Manager 826),Group 5,245 Queen St,"BGS4160E240EB9C6F77:3,BGSE095656E93474F28:3,BGSE74E63FA3B26208D:3"
R0827,Role 827,55000081 Marketing (Manager 827),Group 5,69 Queen St,"BGS3E3DF6BEB1ABD054:3,BGS00C4E66F77727730:3,BGS2F125BD3AFBFF33C:3,BGSAFB5A67A2DEED0BD:3,BGSA9A5EEA518C0C579:3"
R0828,Role 828,55000083 Sales (Manager 828),Group 3,801 Main St,"BGSC7C995184C0B2E4C:3,BGSA5824AF223C1D22B:3,BGS18DC10FDAE0C7B39:3,BGS34258AFBBCBB564E:3,BGSBE796D87F61E5CDC:3"
R0829,Role 829,55000104 Marketing (Manager 829),Group 5,840 King St,"BGS5C6E861A92235B61:3,BGSF54747E452290AFB:3,BGSD919F1BEF51CF3F7:3"
R0830,Role 830,55000046 Facilities (Manager 830),Group 1,890 Queen St,"BGSA24D33EAA5027FA8:3,BGS0A34E9C4D0E1C183:3,BGS268C9EA3B5BFB14F:3,BGSCDD53825CB4FF0CD:3"
R0831,Role 831,55000060 Risk (Manager 831),Group 1,869 King St,"BGS25414CC136DB1614:3,BGSB39FCD2CA01790AC:3"
R0832,Role 832,55000004 Communications (Manager 832),Group 6,969 Main St,"BGS6EA30699FAC94EE6:3,BGSA27E0A3D7196A9A6:3,BGSBA125C3510EEB4A3:3"
R0833,Role 833,55000146 HR (Manager 833),Group 6,264 Queen St,"BGS7D9A44451EFF0AEE:3,BGS83CBE596BD1BD3D3:3"
R0834,Role 834,55000152 Risk (Manager 834),Group 4,257 High St,"BGSB9ABD4D247DDC230:3,BGSC29870DA4C62C64D:3,BGSE9A9AEBB5A19CB46:3,BGS8153BBD7DEB0B878:3,BGS2D0DEA058EB27356:3"
R0835,Role 835,55000170 Technology (Manager 835),Group 1,799 High St,"BGS23D1A620D9FAE87D:3,BGS2A807A61FE9F45A0:3"
R0836,Role 836,55000036 Technology (Manager 836),Group 6,515 High St,"BGSDFED0519CCC64EB4:3,BGS51027408C16B1B16:3,BGSA4F3BC855DCAA6E0:3,BGS864AC5AB02C3E4F5:3"
R0837,Role 837,55000111 Facilities (Manager 837),Group 2,155 King St,"BGSF495A2B8DE3EDF60:3,BGS40CA9B1CA086825E:3,BGS442A6687AD9CA612:3"
R0838,Role 838,55000139 Marketing (Manager 838),Group 1,639 High St,"BGSEE1C795CEF9BC732:3,BGS4DFF0FFBA99674BF:3,BGSE27A933173B5DFDC:3"
R0839,Role 839,55000018 Marketing (Manager 839),Group 4,33 King St,"BGS597F6C179C2AA1B1:3,BGS0A29322482438F4A:3,BGS486B32431A28A1A1:3,BGS84A0689DBD1D86D3:3"
R0840,Role 840,55000180 Technology (Manager 840),Group 2,172 High St,"BGS9DC68400DF4A03B7:3,BGS4B3577E893A11D9C:3"
