job_from,job_to,similarity
R0002_55035727,R0377_55041814,0.8877551020408163
R0002_55035727,R0377_55041025,0.8877551020408163
R0002_55035727,R0377_55039651,0.8877551020408163
R0002_55035727,R0377_55044100,0.7377551020408163
R0002_55035727,R0377_55026719,0.7377551020408163
R0002_55032858,R0002_55043311,0.775
R0002_55032858,R0002_55036002,1.0
R0002_55032858,R0002_55015378,1.0
R0002_55032858,R0002_55032731,0.775
R0002_55032858,R0002_55025944,0.925
R0002_55032858,R0002_55024341,0.925
R0002_55032858,R0002_55041509,0.925
R0002_55032858,R0002_55036059,1.0
R0002_55032858,R0002_55037787,1.0
R0002_55032858,R0002_55039851,0.775
R0002_55032858,R0002_55032782,1.0
R0002_55032858,R0002_55036171,0.925
R0002_55032858,R0002_55035505,0.925
R0002_55032858,R0002_55011002,1.0
R0002_55032858,R0002_55031467,0.925
R0002_55032858,R0002_55028991,1.0
R0002_55032858,R0002_55027831,0.925
R0002_55032858,R0002_55038839,0.925
R0002_55032858,R0002_55019960,1.0
R0002_55032858,R0002_55033035,1.0
R0002_55032858,R0002_55006197,1.0
R0002_55032858,R0002_55036505,0.775
R0002_55032858,R0002_55044076,1.0
R0002_55032858,R0002_55036050,0.775
R0002_55032858,R0002_55037530,0.925
R0002_55032858,R0002_55040793,1.0
R0002_55032858,R0002_55043136,1.0
R0002_55032858,R0002_55014421,1.0
R0002_55032858,R0002_55003518,0.775
R0002_55032858,R0002_55027319,0.775
R0002_55032858,R0002_55035727,1.0
R0002_55032858,R0002_55029026,0.9
R0002_55032858,R0002_55039889,1.0
R0002_55032858,R0002_55041025,1.0
R0002_55032858,R0002_55041833,1.0
R0002_55032858,R0002_55031084,1.0
R0002_55032858,R0002_55030125,1.0
R0002_55032858,R0002_55011220,0.775
R0002_55032858,R0002_55043779,1.0
R0002_55032858,R0002_55026664,1.0
R0002_55032858,R0002_55037878,0.775
R0002_55032858,R0002_55043901,0.925
R0002_55032858,R0002_55037718,1.0
R0002_55032858,R0002_55042075,0.925
R0002_55032858,R0002_55031358,1.0
R0002_55032858,R0002_55025080,0.775
R0002_55032858,R0002_55037283,1.0
R0002_55032858,R0002_55019387,0.9
R0002_55032858,R0043_55035478,0.7770408163265305
R0002_55032858,R0043_55032756,0.7020408163265306
R0002_55032858,R0043_55039677,0.8520408163265306
R0002_55032858,R0043_55039678,0.8520408163265306
R0002_55032858,R0043_55029067,0.8520408163265306
R0002_55032858,R0043_55036252,0.8520408163265306
R0002_55032858,R0043_55034675,0.8520408163265306
R0002_55032858,R0043_55031083,0.8520408163265306
R0002_55032858,R0043_55036209,0.8520408163265306
R0002_55032858,R0043_55035181,0.8520408163265306
R0002_55032858,R0043_55032758,0.7520408163265306
R0002_55032858,R0043_55039681,0.8520408163265306
R0002_55032858,R0043_55039682,0.8520408163265306
R0002_55032858,R0043_55039683,0.8520408163265306
R0002_55032858,R0043_55039684,0.8520408163265306
R0002_55032858,R0043_55032632,0.7770408163265305
R0002_55032858,R0043_55021537,0.7770408163265305
R0002_55032858,R0043_55041926,0.7020408163265306
R0002_55032858,R0043_55029012,0.8520408163265306
R0002_55032858,R0043_55034882,0.8520408163265306
R0002_55032858,R0043_55039679,0.8520408163265306
R0002_55032858,R0043_55032862,0.8520408163265306
R0002_55032858,R0043_55032759,0.8520408163265306
R0002_55032858,R0043_55037980,0.8520408163265306
R0002_55032858,R0043_55037979,0.8520408163265306
R0002_55032858,R0043_55027552,0.8520408163265306
R0002_55032858,R0043_55034879,0.8520408163265306
R0002_55032858,R0043_55032908,0.8520408163265306
R0002_55032858,R0043_55039686,0.7020408163265306
R0002_55032858,R0043_55032863,0.8520408163265306
R0002_55032858,R0043_55009127,0.7020408163265306
R0002_55032858,R0043_55036250,0.8520408163265306
R0002_55032858,R0043_55034880,0.7520408163265306
R0002_55032858,R0043_55032860,0.8520408163265306
R0002_55032858,R0043_55029506,0.7770408163265305
R0002_55032858,R0043_55031288,0.7520408163265306
R0002_55032858,R0043_55036124,0.8520408163265306
R0002_55032858,R0043_55039830,0.8520408163265306
R0002_55032858,R0043_55034325,0.7520408163265306
R0002_55032858,R0043_55039829,0.8520408163265306
R0002_55032858,R0043_55031080,0.6270408163265306
R0002_55032858,R0043_55031077,0.8520408163265306
R0002_55032858,R0043_55017366,0.7770408163265305
R0002_55032858,R0043_55034335,0.8520408163265306
R0002_55032858,R0043_55031005,0.7020408163265306
R0002_55032858,R0055_55007584,0.7224489795918367
R0002_55032858,R0055_55007583,0.7724489795918368
R0002_55032858,R0204_55005925,0.8826530612244898
R0002_55032858,R0204_55032685,0.8076530612244898
R0002_55032858,R0204_55035156,0.7826530612244897
R0002_55032858,R0204_55022352,0.8076530612244898
R0002_55032858,R0204_55004131,0.8826530612244898
R0002_55032858,R0207_55036375,0.8673469387755102
R0002_55032858,R0207_55032672,0.7923469387755102
R0002_55032858,R0207_55032673,0.7923469387755102
R0002_55032858,R0290_55038074,0.7173469387755103
R0002_55032858,R0290_55041439,0.7923469387755102
R0002_55032858,R0290_55041442,0.7923469387755102
R0002_55032858,R0290_55041438,0.7923469387755102
R0002_55032858,R0290_55041440,0.7923469387755102
R0002_55032858,R0290_55041441,0.7923469387755102
R0002_55032858,R0290_55030423,0.7923469387755102
R0002_55032858,R0290_55039755,0.7923469387755102
R0002_55032858,R0290_55026840,0.7923469387755102
R0002_55032858,R0290_55038681,0.7923469387755102
R0002_55032858,R0290_55033209,0.7923469387755102
R0002_55032858,R0290_55043722,0.8673469387755102
R0002_55032858,R0377_55039577,0.8127551020408164
R0002_55032858,R0377_55032663,0.8127551020408164
R0002_55032858,R0377_55036003,0.8877551020408163
R0002_55032858,R0377_55036004,0.8877551020408163
R0002_55032858,R0377_55036006,0.8877551020408163
R0002_55032858,R0377_55036007,0.8877551020408163
R0002_55032858,R0377_55036008,0.8877551020408163
R0002_55032858,R0377_55036009,0.8877551020408163
R0002_55032858,R0377_55043375,0.8877551020408163
R0002_55032858,R0377_55032655,0.7877551020408163
R0002_55032858,R0377_55034860,0.8127551020408164
R0002_55032858,R0377_55042881,0.8127551020408164
R0002_55032858,R0377_55033035,0.7877551020408163
R0002_55032858,R0377_55044076,0.8877551020408163
R0002_55032858,R0377_55036698,0.8127551020408164
R0002_55032858,R0377_55032664,0.7377551020408163
R0002_55032858,R0377_55038331,0.8877551020408163
R0002_55032858,R0377_55041814,0.8877551020408163
R0002_55032858,R0377_55041025,0.8877551020408163
R0002_55032858,R0377_55039651,0.8877551020408163
R0002_55032858,R0377_55044100,0.7377551020408163
R0002_55032858,R0377_55026719,0.7377551020408163
R0002_55029026,R0002_55043311,0.75
R0002_55029026,R0002_55036002,0.75
R0002_55029026,R0002_55015378,0.75
R0002_55029026,R0002_55032731,0.75
R0002_55029026,R0002_55025944,0.775
R0002_55029026,R0002_55024341,0.775
R0002_55029026,R0002_55041509,0.775
R0002_55029026,R0002_55036059,0.75
R0002_55029026,R0002_55037787,0.75
R0002_55029026,R0002_55039851,0.75
R0002_55029026,R0002_55032782,0.75
R0002_55029026,R0002_55036171,0.775
R0002_55029026,R0002_55035505,0.775
R0002_55029026,R0002_55011002,0.75
R0002_55029026,R0002_55031467,0.775
R0002_55029026,R0002_55028991,0.75
R0002_55029026,R0002_55027831,0.775
R0002_55029026,R0002_55038839,0.775
R0002_55029026,R0002_55019960,0.75
R0002_55029026,R0002_55033035,0.75
R0002_55029026,R0002_55006197,0.75
R0002_55029026,R0002_55036505,0.75
R0002_55029026,R0002_55044076,0.75
R0002_55029026,R0002_55036050,0.75
R0002_55029026,R0002_55037530,0.775
R0002_55029026,R0002_55040793,0.75
R0002_55029026,R0002_55043136,0.75
R0002_55029026,R0002_55014421,0.75
R0002_55029026,R0002_55003518,0.75
R0002_55029026,R0002_55027319,0.75
R0002_55029026,R0002_55035727,0.75
R0002_55029026,R0002_55032858,0.75
R0002_55029026,R0002_55039889,0.75
R0002_55029026,R0002_55041025,0.75
R0002_55029026,R0002_55041833,0.75
R0002_55029026,R0002_55031084,0.75
R0002_55029026,R0002_55030125,0.75
R0002_55029026,R0002_55011220,0.75
R0002_55029026,R0002_55043779,0.75
R0002_55029026,R0002_55026664,0.75
R0002_55029026,R0002_55037878,0.75
R0002_55029026,R0002_55043901,0.775
R0002_55029026,R0002_55037718,0.75
R0002_55029026,R0002_55042075,0.775
R0002_55029026,R0002_55031358,0.75
R0002_55029026,R0002_55025080,0.75
R0002_55029026,R0002_55037283,0.75
R0002_55029026,R0002_55019387,1.0
R0002_55029026,R0043_55035478,0.6270408163265306
R0002_55029026,R0043_55032756,0.7520408163265306
R0002_55029026,R0043_55039677,0.6020408163265306
R0002_55029026,R0043_55039678,0.6020408163265306
R0002_55029026,R0043_55029067,0.6020408163265306
R0002_55029026,R0043_55036252,0.6020408163265306
R0002_55029026,R0043_55034675,0.6020408163265306
R0002_55029026,R0043_55031083,0.6020408163265306
R0002_55029026,R0043_55036209,0.6020408163265306
R0002_55029026,R0043_55035181,0.6020408163265306
R0002_55029026,R0043_55032758,0.8520408163265306
R0002_55029026,R0043_55039681,0.6020408163265306
R0002_55029026,R0043_55039682,0.6020408163265306
R0002_55029026,R0043_55039683,0.6020408163265306
R0002_55029026,R0043_55039684,0.6020408163265306
R0002_55029026,R0043_55032632,0.6270408163265306
R0002_55029026,R0043_55021537,0.6270408163265306
R0002_55029026,R0043_55041926,0.7520408163265306
R0002_55029026,R0043_55029012,0.6020408163265306
R0002_55029026,R0043_55034882,0.6020408163265306
R0002_55029026,R0043_55039679,0.6020408163265306
R0002_55029026,R0043_55032862,0.6020408163265306
R0002_55029026,R0043_55032759,0.6020408163265306
R0002_55029026,R0043_55037980,0.6020408163265306
R0002_55029026,R0043_55037979,0.6020408163265306
R0002_55029026,R0043_55027552,0.6020408163265306
R0002_55029026,R0043_55034879,0.6020408163265306
R0002_55029026,R0043_55032908,0.6020408163265306
R0002_55029026,R0043_55039686,0.7520408163265306
R0002_55029026,R0043_55032863,0.6020408163265306
R0002_55029026,R0043_55009127,0.7520408163265306
R0002_55029026,R0043_55036250,0.6020408163265306
R0002_55029026,R0043_55034880,0.8520408163265306
R0002_55029026,R0043_55032860,0.6020408163265306
R0002_55029026,R0043_55029506,0.6270408163265306
R0002_55029026,R0043_55031288,0.8520408163265306
R0002_55029026,R0043_55036124,0.6020408163265306
R0002_55029026,R0043_55039830,0.6020408163265306
R0002_55029026,R0043_55034325,0.8520408163265306
R0002_55029026,R0043_55039829,0.6020408163265306
R0002_55029026,R0043_55031080,0.6020408163265306
R0002_55029026,R0043_55031077,0.6020408163265306
R0002_55029026,R0043_55017366,0.6270408163265306
R0002_55029026,R0043_55034335,0.6020408163265306
R0002_55029026,R0043_55031005,0.7520408163265306
R0002_55029026,R0055_55007584,0.7724489795918368
R0002_55029026,R0055_55007583,0.8724489795918368
R0002_55029026,R0204_55005925,0.6326530612244898
R0002_55029026,R0204_55032685,0.6576530612244897
R0002_55029026,R0204_55035156,0.8826530612244898
R0002_55029026,R0204_55022352,0.6576530612244897
R0002_55029026,R0204_55004131,0.6326530612244898
R0002_55029026,R0207_55036375,0.6173469387755102
R0002_55029026,R0207_55032672,0.6423469387755102
R0002_55029026,R0207_55032673,0.6423469387755102
R0002_55029026,R0290_55038074,0.7673469387755102
R0002_55029026,R0290_55041439,0.6423469387755102
R0002_55029026,R0290_55041442,0.6423469387755102
R0002_55029026,R0290_55041438,0.6423469387755102
R0002_55029026,R0290_55041440,0.6423469387755102
R0002_55029026,R0290_55041441,0.6423469387755102
R0002_55029026,R0290_55030423,0.6423469387755102
R0002_55029026,R0290_55039755,0.6423469387755102
R0002_55029026,R0290_55026840,0.6423469387755102
R0002_55029026,R0290_55038681,0.6423469387755102
R0002_55029026,R0290_55033209,0.6423469387755102
R0002_55029026,R0290_55043722,0.6173469387755102
R0002_55029026,R0377_55039577,0.6627551020408163
R0002_55029026,R0377_55032663,0.6627551020408163
R0002_55029026,R0377_55036003,0.6377551020408163
R0002_55029026,R0377_55036004,0.6377551020408163
R0002_55029026,R0377_55036006,0.6377551020408163
R0002_55029026,R0377_55036007,0.6377551020408163
R0002_55029026,R0377_55036008,0.6377551020408163
R0002_55029026,R0377_55036009,0.6377551020408163
R0002_55029026,R0377_55043375,0.6377551020408163
R0002_55029026,R0377_55032655,0.8877551020408163
R0002_55029026,R0377_55034860,0.6627551020408163
R0002_55029026,R0377_55042881,0.6627551020408163
R0002_55029026,R0377_55033035,0.8877551020408163
R0002_55029026,R0377_55044076,0.6377551020408163
R0002_55029026,R0377_55036698,0.6627551020408163
R0002_55029026,R0377_55032664,0.7877551020408163
R0002_55029026,R0377_55038331,0.6377551020408163
R0002_55029026,R0377_55041814,0.6377551020408163
R0002_55029026,R0377_55041025,0.6377551020408163
R0002_55029026,R0377_55039651,0.6377551020408163
R0002_55029026,R0377_55044100,0.7877551020408163
R0002_55029026,R0377_55026719,0.7877551020408163
R0002_55039889,R0002_55043311,0.775
R0002_55039889,R0002_55036002,1.0
R0002_55039889,R0002_55015378,1.0
R0002_55039889,R0002_55032731,0.775
R0002_55039889,R0002_55025944,0.925
R0002_55039889,R0002_55024341,0.925
R0002_55039889,R0002_55041509,0.925
R0002_55039889,R0002_55036059,1.0
R0002_55039889,R0002_55037787,1.0
R0002_55039889,R0002_55039851,0.775
R0002_55039889,R0002_55032782,1.0
R0002_55039889,R0002_55036171,0.925
R0002_55039889,R0002_55035505,0.925
R0002_55039889,R0002_55011002,1.0
R0002_55039889,R0002_55031467,0.925
R0002_55039889,R0002_55028991,1.0
R0002_55039889,R0002_55027831,0.925
R0002_55039889,R0002_55038839,0.925
R0002_55039889,R0002_55019960,1.0
R0002_55039889,R0002_55033035,1.0
R0002_55039889,R0002_55006197,1.0
R0002_55039889,R0002_55036505,0.775
R0002_55039889,R0002_55044076,1.0
R0002_55039889,R0002_55036050,0.775
R0002_55039889,R0002_55037530,0.925
R0002_55039889,R0002_55040793,1.0
R0002_55039889,R0002_55043136,1.0
R0002_55039889,R0002_55014421,1.0
R0002_55039889,R0002_55003518,0.775
R0002_55039889,R0002_55027319,0.775
R0002_55039889,R0002_55035727,1.0
R0002_55039889,R0002_55032858,1.0
R0002_55039889,R0002_55029026,0.9
R0002_55039889,R0002_55041025,1.0
R0002_55039889,R0002_55041833,1.0
R0002_55039889,R0002_55031084,1.0
R0002_55039889,R0002_55030125,1.0
R0002_55039889,R0002_55011220,0.775
R0002_55039889,R0002_55043779,1.0
R0002_55039889,R0002_55026664,1.0
R0002_55039889,R0002_55037878,0.775
R0002_55039889,R0002_55043901,0.925
R0002_55039889,R0002_55037718,1.0
R0002_55039889,R0002_55042075,0.925
R0002_55039889,R0002_55031358,1.0
R0002_55039889,R0002_55025080,0.775
R0002_55039889,R0002_55037283,1.0
R0002_55039889,R0002_55019387,0.9
R0002_55039889,R0043_55035478,0.7770408163265305
R0002_55039889,R0043_55032756,0.7020408163265306
R0002_55039889,R0043_55039677,0.8520408163265306
R0002_55039889,R0043_55039678,0.8520408163265306
R0002_55039889,R0043_55029067,0.8520408163265306
R0002_55039889,R0043_55036252,0.8520408163265306
R0002_55039889,R0043_55034675,0.8520408163265306
R0002_55039889,R0043_55031083,0.8520408163265306
R0002_55039889,R0043_55036209,0.8520408163265306
R0002_55039889,R0043_55035181,0.8520408163265306
R0002_55039889,R0043_55032758,0.7520408163265306
R0002_55039889,R0043_55039681,0.8520408163265306
R0002_55039889,R0043_55039682,0.8520408163265306
R0002_55039889,R0043_55039683,0.8520408163265306
R0002_55039889,R0043_55039684,0.8520408163265306
R0002_55039889,R0043_55032632,0.7770408163265305
R0002_55039889,R0043_55021537,0.7770408163265305
R0002_55039889,R0043_55041926,0.7020408163265306
R0002_55039889,R0043_55029012,0.8520408163265306
R0002_55039889,R0043_55034882,0.8520408163265306
R0002_55039889,R0043_55039679,0.8520408163265306
R0002_55039889,R0043_55032862,0.8520408163265306
R0002_55039889,R0043_55032759,0.8520408163265306
R0002_55039889,R0043_55037980,0.8520408163265306
R0002_55039889,R0043_55037979,0.8520408163265306
R0002_55039889,R0043_55027552,0.8520408163265306
R0002_55039889,R0043_55034879,0.8520408163265306
R0002_55039889,R0043_55032908,0.8520408163265306
R0002_55039889,R0043_55039686,0.7020408163265306
R0002_55039889,R0043_55032863,0.8520408163265306
R0002_55039889,R0043_55009127,0.7020408163265306
R0002_55039889,R0043_55036250,0.8520408163265306
R0002_55039889,R0043_55034880,0.7520408163265306
R0002_55039889,R0043_55032860,0.8520408163265306
R0002_55039889,R0043_55029506,0.7770408163265305
R0002_55039889,R0043_55031288,0.7520408163265306
R0002_55039889,R0043_55036124,0.8520408163265306
R0002_55039889,R0043_55039830,0.8520408163265306
R0002_55039889,R0043_55034325,0.7520408163265306
R0002_55039889,R0043_55039829,0.8520408163265306
R0002_55039889,R0043_55031080,0.6270408163265306
R0002_55039889,R0043_55031077,0.8520408163265306
R0002_55039889,R0043_55017366,0.7770408163265305
R0002_55039889,R0043_55034335,0.8520408163265306
R0002_55039889,R0043_55031005,0.7020408163265306
R0002_55039889,R0055_55007584,0.7224489795918367
R0002_55039889,R0055_55007583,0.7724489795918368
R0002_55039889,R0204_55005925,0.8826530612244898
R0002_55039889,R0204_55032685,0.8076530612244898
R0002_55039889,R0204_55035156,0.7826530612244897
R0002_55039889,R0204_55022352,0.8076530612244898
R0002_55039889,R0204_55004131,0.8826530612244898
R0002_55039889,R0207_55036375,0.8673469387755102
R0002_55039889,R0207_55032672,0.7923469387755102
R0002_55039889,R0207_55032673,0.7923469387755102
R0002_55039889,R0290_55038074,0.7173469387755103
R0002_55039889,R0290_55041439,0.7923469387755102
R0002_55039889,R0290_55041442,0.7923469387755102
R0002_55039889,R0290_55041438,0.7923469387755102
R0002_55039889,R0290_55041440,0.7923469387755102
R0002_55039889,R0290_55041441,0.7923469387755102
R0002_55039889,R0290_55030423,0.7923469387755102
R0002_55039889,R0290_55039755,0.7923469387755102
R0002_55039889,R0290_55026840,0.7923469387755102
R0002_55039889,R0290_55038681,0.7923469387755102
R0002_55039889,R0290_55033209,0.7923469387755102
R0002_55039889,R0290_55043722,0.8673469387755102
R0002_55039889,R0377_55039577,0.8127551020408164
R0002_55039889,R0377_55032663,0.8127551020408164
R0002_55039889,R0377_55036003,0.8877551020408163
R0002_55039889,R0377_55036004,0.8877551020408163
R0002_55039889,R0377_55036006,0.8877551020408163
R0002_55039889,R0377_55036007,0.8877551020408163
R0002_55039889,R0377_55036008,0.8877551020408163
R0002_55039889,R0377_55036009,0.8877551020408163
R0002_55039889,R0377_55043375,0.8877551020408163
R0002_55039889,R0377_55032655,0.7877551020408163
R0002_55039889,R0377_55034860,0.8127551020408164
R0002_55039889,R0377_55042881,0.8127551020408164
R0002_55039889,R0377_55033035,0.7877551020408163
R0002_55039889,R0377_55044076,0.8877551020408163
R0002_55039889,R0377_55036698,0.8127551020408164
R0002_55039889,R0377_55032664,0.7377551020408163
R0002_55039889,R0377_55038331,0.8877551020408163
R0002_55039889,R0377_55041814,0.8877551020408163
R0002_55039889,R0377_55041025,0.8877551020408163
R0002_55039889,R0377_55039651,0.8877551020408163
R0002_55039889,R0377_55044100,0.7377551020408163
R0002_55039889,R0377_55026719,0.7377551020408163
R0002_55041025,R0002_55043311,0.775
R0002_55041025,R0002_55036002,1.0
